,Country,Location,Title,Company,Url,Postulaciones,Jornada,Antiguedad
961,Uruguay,"Montevideo, Uruguay",Trainee / Jr Developer - Uruguay only,SoftEdge Technologies US,https://uy.linkedin.com/jobs/view/trainee-jr-developer-uruguay-only-at-softedge-technologies-us-3247064230?refId=%2B30%2Fx6OEVt1Xmu5zKPMOMg%3D%3D&trackingId=yXl58L0lbb8weGAVN98cyg%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card,,,"
          Jornada completa
        "
962,Uruguay,"Montevideo, Uruguay",Python Developer,Tata Consultancy Services,https://uy.linkedin.com/jobs/view/python-developer-at-tata-consultancy-services-3311060119?refId=%2B30%2Fx6OEVt1Xmu5zKPMOMg%3D%3D&trackingId=e9VKgu9fy6002cCMahOhfA%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card,"
          41 solicitudes
        ","
          Jornada completa
        ","
            Intermedio
          "
963,Uruguay,"Montevideo, Uruguay",Desarrollador Junior Backend,Zonamerica,https://uy.linkedin.com/jobs/view/desarrollador-junior-backend-at-zonamerica-3324368320?refId=%2B30%2Fx6OEVt1Xmu5zKPMOMg%3D%3D&trackingId=e6%2BLmEv7vFD0MY8Uf8dZnw%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card,"
          156 solicitudes
        ","
          Jornada completa
        ","
            Intermedio
          "
964,Uruguay,Uruguay,Data Scientist - Remote - Latin America,FullStack Labs,https://uy.linkedin.com/jobs/view/data-scientist-remote-latin-america-at-fullstack-labs-3324231435?refId=%2B30%2Fx6OEVt1Xmu5zKPMOMg%3D%3D&trackingId=sjX%2FBJ3h%2BPJKUgdQpvgwTw%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card,,"
          Jornada completa
        ","
            Sin experiencia
          "
965,Uruguay,"Montevideo, Uruguay",Software Developer,Cedarcode,https://uy.linkedin.com/jobs/view/software-developer-at-cedarcode-3167051662?refId=%2B30%2Fx6OEVt1Xmu5zKPMOMg%3D%3D&trackingId=5%2FpPCZylE8WihNZkXpRAsA%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card,,,"
          Media jornada
        "
966,Uruguay,"Montevideo, Montevideo, Uruguay",Data Scientist - Remote - Latin America,FullStack Labs,https://uy.linkedin.com/jobs/view/data-scientist-remote-latin-america-at-fullstack-labs-3324231433?refId=%2B30%2Fx6OEVt1Xmu5zKPMOMg%3D%3D&trackingId=dlPOmB58Hjg%2BE1sIYcNEZA%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card,,"
          Jornada completa
        ","
            Sin experiencia
          "
967,Uruguay,"Montevideo, Montevideo, Uruguay",Programador Junior,FRIEDMAN,https://uy.linkedin.com/jobs/view/programador-junior-at-friedman-3309953554?refId=%2B30%2Fx6OEVt1Xmu5zKPMOMg%3D%3D&trackingId=q0fIXQCZfhrcwpeDKOAIFA%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card,,,
968,Uruguay,"Montevideo, Montevideo, Uruguay",Backend Developer,LumiQualis,https://uy.linkedin.com/jobs/view/backend-developer-at-lumiqualis-3325564663?refId=%2B30%2Fx6OEVt1Xmu5zKPMOMg%3D%3D&trackingId=Y6F2nojjMxcOuwyiliNnlg%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card,,,
969,Uruguay,Uruguay,Python Full Stack Developer - AI Projects,Solas IT Recruitment,https://uy.linkedin.com/jobs/view/python-full-stack-developer-ai-projects-at-solas-it-recruitment-3246926124?refId=%2B30%2Fx6OEVt1Xmu5zKPMOMg%3D%3D&trackingId=zYHuHjd8tXKYRbNBBNhR2w%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card,,,
970,Uruguay,"Montevideo, Montevideo, Uruguay",Full Stack Engineer,marco,https://uy.linkedin.com/jobs/view/full-stack-engineer-at-marco-3315326995?refId=%2B30%2Fx6OEVt1Xmu5zKPMOMg%3D%3D&trackingId=ZbxAW7QMWJxkzga71t5hEw%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card,,,
971,Uruguay,"Montevideo, Montevideo, Uruguay",Head of data science 💻 📊 | 🏢Multinacional líder en Retail en Latam 🌎 | Montevideo📍,Prometeo Talent - Recruitment services for high-growth tech companies.,https://uy.linkedin.com/jobs/view/head-of-data-science-%F0%9F%92%BB-%F0%9F%93%8A-%F0%9F%8F%A2multinacional-l%C3%ADder-en-retail-en-latam-%F0%9F%8C%8E-montevideo%F0%9F%93%8D-at-prometeo-consultora-de-recursos-humanos-reclutamiento-y-selecci%C3%B3n-ti-atracci%C3%B3n-de-talento-3248764944?refId=%2B30%2Fx6OEVt1Xmu5zKPMOMg%3D%3D&trackingId=I2NWedQ%2BRwcgPxg%2BH%2BfVaA%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card,,,
972,Uruguay,"Montevideo, Montevideo, Uruguay",IoT Project Developer,FRIEDMAN,https://uy.linkedin.com/jobs/view/iot-project-developer-at-friedman-3295089373?refId=%2B30%2Fx6OEVt1Xmu5zKPMOMg%3D%3D&trackingId=7AaWVD6iyitiFRHesX2PKQ%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card,,,
973,Uruguay,"Montevideo, Montevideo, Uruguay",Software Engineer,UKG,https://uy.linkedin.com/jobs/view/software-engineer-at-ukg-3159525266?refId=%2B30%2Fx6OEVt1Xmu5zKPMOMg%3D%3D&trackingId=OCWwIyWMfHJvaJ%2FcFZo1Ag%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card,,,
974,Uruguay,Uruguay,Senior Machine Learning Engineer,EPAM Systems,https://uy.linkedin.com/jobs/view/senior-machine-learning-engineer-at-epam-systems-3175575040?refId=%2B30%2Fx6OEVt1Xmu5zKPMOMg%3D%3D&trackingId=du8UUHBQAU%2FpVqRzTvy9Zw%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card,,,
