,Country,Location,Title,Company,Url,Postulaciones,Jornada,Antiguedad
425,Argentina,"Buenos Aires, Buenos Aires Province, Argentina",Data Scientist,Chubb,https://ar.linkedin.com/jobs/view/data-scientist-at-chubb-3312870777?refId=0dguUHb9KykI7iZgHxG2BA%3D%3D&trackingId=1KuaKNRUCJ3Nbmo%2BxyaG4g%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card,,,
426,Argentina,Argentina,Data Scientist Ssr / Sr,Naranja X,https://ar.linkedin.com/jobs/view/data-scientist-ssr-sr-at-naranja-x-3281146849?refId=0dguUHb9KykI7iZgHxG2BA%3D%3D&trackingId=O82eE135TRXSFNEg0j%2F2Kw%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card,,,
427,Argentina,Argentina,Data Scientist SR (por proyectos),Seeds,https://ar.linkedin.com/jobs/view/data-scientist-sr-por-proyectos-at-seeds-3312248034?refId=0dguUHb9KykI7iZgHxG2BA%3D%3D&trackingId=idkegkBbeMDDQ8pwDMZs3Q%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card,,,
428,Argentina,"Buenos Aires, Buenos Aires Province, Argentina",Product Data Scientist,Dialpad,https://ar.linkedin.com/jobs/view/product-data-scientist-at-dialpad-3309512298?refId=0dguUHb9KykI7iZgHxG2BA%3D%3D&trackingId=5K7PZMgDw5SQmxFOsJ3hJA%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card,"
          33 solicitudes
        ","
          Jornada completa
        ","
            Sin experiencia
          "
429,Argentina,"Autonomous City of Buenos Aires, Buenos Aires Province, Argentina",Data Scientist Ssr,Empleos IT,https://ar.linkedin.com/jobs/view/data-scientist-ssr-at-empleos-it-argentina-3300960076?refId=0dguUHb9KykI7iZgHxG2BA%3D%3D&trackingId=Nz4JIAoqPkXOo%2B%2BoDh8aqg%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card,,,
430,Argentina,Argentina,Artificial Intelligence Engineer,Despegar,https://ar.linkedin.com/jobs/view/artificial-intelligence-engineer-at-despegar-3296360842?refId=0dguUHb9KykI7iZgHxG2BA%3D%3D&trackingId=ISl7wTnv5yGGQWcsb%2BMIKw%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card,,,
431,Argentina,Argentina,Data Science Analyst,Zubale,https://ar.linkedin.com/jobs/view/data-science-analyst-at-zubale-3313118201?refId=0dguUHb9KykI7iZgHxG2BA%3D%3D&trackingId=%2F9DYjT%2Buy1oJY8q%2BFhCrWw%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card,,,
432,Argentina,"Buenos Aires, Buenos Aires Province, Argentina",Data Scientist - USIS,Equifax,https://ar.linkedin.com/jobs/view/data-scientist-usis-at-equifax-3266833440?refId=0dguUHb9KykI7iZgHxG2BA%3D%3D&trackingId=zfgF0M7E6GqUbXUYO0%2Fubg%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card,,,
433,Argentina,"Buenos Aires, Buenos Aires Province, Argentina",Data Scientist - Manager,Visa,https://ar.linkedin.com/jobs/view/data-scientist-manager-at-visa-3178879494?refId=0dguUHb9KykI7iZgHxG2BA%3D%3D&trackingId=6XC6SyHvW1jYdxCngDhXGA%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card,,,
434,Argentina,"Buenos Aires, Buenos Aires Province, Argentina",Senior Data Scientist - IA,Galicia Bank,https://ar.linkedin.com/jobs/view/senior-data-scientist-ia-at-banco-galicia-3313341198?refId=0dguUHb9KykI7iZgHxG2BA%3D%3D&trackingId=FB89eaJJOcNBp%2BsFbvmm9w%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card,"
          47 solicitudes
        ","
          Jornada completa
        ","
            No corresponde
          "
435,Argentina,"Buenos Aires Province, Argentina",Sr. Data Scientist,Equifax - Argentina,https://ar.linkedin.com/jobs/view/sr-data-scientist-at-equifax-argentina-3318064477?refId=0dguUHb9KykI7iZgHxG2BA%3D%3D&trackingId=GQhZKzUf0tdwfXEHNWgSQg%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card,,"
          Jornada completa
        ","
            Intermedio
          "
436,Argentina,"Buenos Aires, Buenos Aires Province, Argentina",Python Developer - Remote,Zyte,https://ar.linkedin.com/jobs/view/python-developer-remote-at-zyte-3292911545?refId=0dguUHb9KykI7iZgHxG2BA%3D%3D&trackingId=gpbTMNDTu2CJd52TFfAUsg%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card,,,
437,Argentina,"Buenos Aires, Buenos Aires Province, Argentina",Python Desarrollador (Remote),Interinnovación,https://ar.linkedin.com/jobs/view/python-desarrollador-remote-at-interinnovaci%C3%B3n-3305771909?refId=0dguUHb9KykI7iZgHxG2BA%3D%3D&trackingId=nwYxddizps7y8Y8VqqOY1g%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card,,"
          Jornada completa
        ","
            Sin experiencia
          "
438,Argentina,Argentina,Python Developer JR,Onapsis,https://ar.linkedin.com/jobs/view/python-developer-jr-at-onapsis-3172698415?refId=0dguUHb9KykI7iZgHxG2BA%3D%3D&trackingId=9jvB%2FPeniQ6%2FgFXUUONMxg%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card,,,
439,Argentina,"Buenos Aires, Buenos Aires Province, Argentina",Data Scientist Intermediate,Equifax,https://ar.linkedin.com/jobs/view/data-scientist-intermediate-at-equifax-3311064696?refId=0dguUHb9KykI7iZgHxG2BA%3D%3D&trackingId=N%2Bo4iCkHTWyWd%2BLMOdzexA%3D%3D&position=25&pageNum=0&trk=public_jobs_jserp-result_search-card,,,
